Restaurant Name,Chain Name,Category,Item Name,Price,Description,Is Sold Out,Address,City,Latitude,Longitude,Rating,Review Count,Cuisines,Minimum Order,Opening Hours,Closing Hours,Restaurant Image,Item Image,Web Link
Pagla Baburchi - Banani,Pagla Baburchi - Banani,Nashta Appayon,Booter Dal,94,1:1,False,"1st Floor, House-116, Road-11, Block-E, Banani 1212",Dhaka,23.7904093,90.4081585,4.8,5351,"Asian, Dessert, Bangladeshi, Curry",50,07:00,11:00,https://images.deliveryhero.io/image/fd-bd/LH/it4x-hero.jpg,https://images.deliveryhero.io/image/fd-bd/Products/6827289.jpg?width=400,https://www.foodpanda.com.bd/restaurant/it4x/pagla-baburchi-banani
Pagla Baburchi - Banani,Pagla Baburchi - Banani,Nashta Appayon,Pachmishali Shobji,123,1:1,False,"1st Floor, House-116, Road-11, Block-E, Banani 1212",Dhaka,23.7904093,90.4081585,4.8,5351,"Asian, Dessert, Bangladeshi, Curry",50,07:00,11:00,https://images.deliveryhero.io/image/fd-bd/LH/it4x-hero.jpg,https://images.deliveryhero.io/image/fd-bd/Products/6827291.jpg?width=400,https://www.foodpanda.com.bd/restaurant/it4x/pagla-baburchi-banani
Pagla Baburchi - Banani,Pagla Baburchi - Banani,Nashta Appayon,Achari Alur Dum,142,1:1,False,"1st Floor, House-116, Road-11, Block-E, Banani 1212",Dhaka,23.7904093,90.4081585,4.8,5351,"Asian, Dessert, Bangladeshi, Curry",50,07:00,11:00,https://images.deliveryhero.io/image/fd-bd/LH/it4x-hero.jpg,https://images.deliveryhero.io/image/fd-bd/Products/6827292.jpg?width=400,https://www.foodpanda.com.bd/restaurant/it4x/pagla-baburchi-banani
Pagla Baburchi - Banani,Pagla Baburchi - Banani,Nashta Appayon,Chicken Soup Korma,313,1:1,False,"1st Floor, House-116, Road-11, Block-E, Banani 1212",Dhaka,23.7904093,90.4081585,4.8,5351,"Asian, Dessert, Bangladeshi, Curry",50,07:00,11:00,https://images.deliveryhero.io/image/fd-bd/LH/it4x-hero.jpg,https://images.deliveryhero.io/image/fd-bd/Products/6827298.jpg?width=400,https://www.foodpanda.com.bd/restaurant/it4x/pagla-baburchi-banani
Pagla Baburchi - Banani,Pagla Baburchi - Banani,Nashta Appayon,Shahi Beef Nehari ,428,1:1,False,"1st Floor, House-116, Road-11, Block-E, Banani 1212",Dhaka,23.7904093,90.4081585,4.8,5351,"Asian, Dessert, Bangladeshi, Curry",50,07:00,11:00,https://images.deliveryhero.io/image/fd-bd/LH/it4x-hero.jpg,https://images.deliveryhero.io/image/fd-bd/Products/6827301.jpg?width=400,https://www.foodpanda.com.bd/restaurant/it4x/pagla-baburchi-banani
Pagla Baburchi - Banani,Pagla Baburchi - Banani,Nashta Appayon,Plain Shorisha Khichuri,209,1:1 - ,False,"1st Floor, House-116, Road-11, Block-E, Banani 1212",Dhaka,23.7904093,90.4081585,4.8,5351,"Asian, Dessert, Bangladeshi, Curry",50,07:00,11:00,https://images.deliveryhero.io/image/fd-bd/LH/it4x-hero.jpg,https://images.deliveryhero.io/image/fd-bd/Products/6827305.jpg?width=400,https://www.foodpanda.com.bd/restaurant/it4x/pagla-baburchi-banani
Pagla Baburchi - Banani,Pagla Baburchi - Banani,Nashta Appayon,Khasta Paratha ,56,1:1,False,"1st Floor, House-116, Road-11, Block-E, Banani 1212",Dhaka,23.7904093,90.4081585,4.8,5351,"Asian, Dessert, Bangladeshi, Curry",50,07:00,11:00,https://images.deliveryhero.io/image/fd-bd/LH/it4x-hero.jpg,https://images.deliveryhero.io/image/fd-bd/Products/6827310.jpg?width=400,https://www.foodpanda.com.bd/restaurant/it4x/pagla-baburchi-banani
Pagla Baburchi - Banani,Pagla Baburchi - Banani,Nashta Appayon,Ghee Malai Shuji,123,1:1,False,"1st Floor, House-116, Road-11, Block-E, Banani 1212",Dhaka,23.7904093,90.4081585,4.8,5351,"Asian, Dessert, Bangladeshi, Curry",50,07:00,11:00,https://images.deliveryhero.io/image/fd-bd/LH/it4x-hero.jpg,https://images.deliveryhero.io/image/fd-bd/Products/6827313.jpg?width=400,https://www.foodpanda.com.bd/restaurant/it4x/pagla-baburchi-banani
